PROVINCIA,DEPARTAMENTO,AÑO,RENDIMIENTO - KG X HA
Buenos Aires,Lobos,2006,4400.0
Buenos Aires,Luján,2006,3600.0
Buenos Aires,Maipú,2006,4099.0
Buenos Aires,Mar Chiquita,2006,3901.0
Buenos Aires,Marcos Paz,2006,3900.0
Buenos Aires,Mercedes,2006,3600.0
Buenos Aires,Monte,2006,4400.0
Buenos Aires,Navarro,2006,4500.0
Buenos Aires,Necochea,2006,3688.0
Buenos Aires,Olavarría,2006,4000.0
Buenos Aires,Patagones,2006,1754.0
Buenos Aires,Pehuajó,2006,3800.0
Buenos Aires,Pellegrini,2006,2286.0
Buenos Aires,Pergamino,2006,4000.0
Buenos Aires,Pilar,2006,3900.0
Buenos Aires,Puán,2006,1098.0
Buenos Aires,Ramallo,2006,3700.0
Buenos Aires,Rauch,2006,3900.0
Buenos Aires,Rivadavia,2006,3800.0
Buenos Aires,Rojas,2006,4300.0
Buenos Aires,Roque Pérez,2006,4500.0
Buenos Aires,Saavedra,2006,1498.0
Buenos Aires,Saladillo,2006,4500.0
Buenos Aires,Salliqueló,2006,2267.0
Buenos Aires,Salto,2006,4100.0
Buenos Aires,San Andrés de Giles,2006,3900.0
Buenos Aires,San Antonio de Areco,2006,3900.0
Buenos Aires,San Cayetano,2006,3285.0
Buenos Aires,San Nicolás,2006,3700.0
Buenos Aires,San Pedro,2006,3800.0
Buenos Aires,Suipacha,2006,3600.0
Buenos Aires,Tandil,2006,4500.0
Buenos Aires,Tapalqué,2006,4000.0
Buenos Aires,Tornquist,2006,1198.0
Buenos Aires,Trenque Lauquen,2006,3500.0
Buenos Aires,Tres Arroyos,2006,2980.0
Buenos Aires,Tres Lomas,2006,2300.0
Buenos Aires,Villarino,2006,1842.0
Buenos Aires,Zárate,2006,3702.0
Córdoba,Calamuchita,2006,1750.0
Córdoba,Capital,2006,1400.0
Córdoba,Colón,2006,1400.0
Córdoba,General Roca,2006,1900.0
Córdoba,General San Martín,2006,1650.0
Córdoba,Ischilín,2006,1300.0
Córdoba,Juárez Celman,2006,1750.0
Córdoba,Marcos Juárez,2006,2700.0
Córdoba,Presidente Roque Sáenz Peña,2006,2300.0
Córdoba,Río Cuarto,2006,1650.0
Córdoba,Río Primero,2006,1300.0
Córdoba,Río Seco,2006,1000.0
Córdoba,Río Segundo,2006,1350.0
Córdoba,San Javier,2006,2100.0
Córdoba,San Justo,2006,1500.0
Córdoba,Santa María,2006,1100.0
Córdoba,Tercero Arriba,2006,1300.0
Córdoba,Totoral,2006,1500.0
Córdoba,Tulumba,2006,1200.0
Córdoba,Unión,2006,2400.0
Entre Ríos,Colón,2006,2900.0
Entre Ríos,Concordia,2006,2400.0
Entre Ríos,Diamante,2006,3500.0
Entre Ríos,Federación,2006,2400.0
Entre Ríos,Federal,2006,2400.0
Entre Ríos,Feliciano,2006,2200.0
Entre Ríos,Gualeguay,2006,3400.0
Entre Ríos,Gualeguaychú,2006,3200.0
Entre Ríos,La Paz,2006,3000.0
Entre Ríos,Nogoyá,2006,2900.0
Entre Ríos,Paraná,2006,3300.0
Entre Ríos,San Salvador,2006,2800.0
Entre Ríos,Tala,2006,2900.0
Entre Ríos,Uruguay,2006,3000.0
Entre Ríos,Victoria,2006,3300.0
Entre Ríos,Villaguay,2006,2900.0
La Pampa,Atreucó,2006,1150.0
La Pampa,Capital,2006,1000.0
La Pampa,Catriló,2006,1300.0
La Pampa,Chapaleufú,2006,1800.0
La Pampa,Conhelo,2006,1410.0
La Pampa,Guatraché,2006,1100.0
La Pampa,Hucal,2006,800.0
La Pampa,Loventué,2006,1000.0
La Pampa,Maracó,2006,1700.0
La Pampa,Quemú Quemú,2006,1621.0
La Pampa,Rancul,2006,1500.0
La Pampa,Realicó,2006,1700.0
La Pampa,Toay,2006,1000.0
La Pampa,Trenel,2006,1414.0
La Pampa,Utracán,2006,900.0
Santa Fe,9 de Julio,2006,1800.0
Santa Fe,Belgrano,2006,2900.0
Santa Fe,Caseros,2006,3400.0
Santa Fe,Castellanos,2006,2200.0
Santa Fe,General López,2006,3900.0
Santa Fe,General Obligado,2006,1200.0
Santa Fe,Iriondo,2006,3100.0
Santa Fe,La Capital,2006,2400.0
Santa Fe,Las Colonias,2006,2400.0
Santa Fe,Rosario,2006,3400.0
Santa Fe,San Cristóbal,2006,2000.0
Santa Fe,San Javier,2006,1200.0
Santa Fe,San Jerónimo,2006,2500.0
Santa Fe,San Justo,2006,2100.0
Santa Fe,San Lorenzo,2006,3700.0
Santa Fe,San Martín,2006,2300.0
Santa Fe,Vera,2006,1950.0
Santa Fe,Villa Constitución,2006,3600.0
Buenos Aires,25 de Mayo,2007,3600.0
Buenos Aires,9 de Julio,2007,3200.0
Buenos Aires,Adolfo Alsina,2007,2798.0
Buenos Aires,Adolfo Gonzales Chaves,2007,1794.0
Buenos Aires,Alberti,2007,3200.0
Buenos Aires,Arrecifes,2007,4300.0
Buenos Aires,Ayacucho,2007,2500.0
Buenos Aires,Azul,2007,1810.0
Buenos Aires,Bahía Blanca,2007,1849.0
Buenos Aires,Balcarce,2007,2908.0
Buenos Aires,Baradero,2007,4200.0
Buenos Aires,Benito Juárez,2007,1800.0
Buenos Aires,Bolívar,2007,2500.0
Buenos Aires,Bragado,2007,3200.0
Buenos Aires,Campana,2007,4100.0
Buenos Aires,Cañuelas,2007,3501.0
Buenos Aires,Capitán Sarmiento,2007,4301.0
Buenos Aires,Carlos Casares,2007,3905.0
Buenos Aires,Carlos Tejedor,2007,3801.0
Buenos Aires,Carmen de Areco,2007,4400.0
Buenos Aires,Castelli,2007,2702.0
Buenos Aires,Chacabuco,2007,4300.0
Buenos Aires,Chascomús,2007,3400.0
Buenos Aires,Chivilcoy,2007,3500.0
Buenos Aires,Colón,2007,4500.0
Buenos Aires,Coronel de Marina Leonardo Rosales,2007,2020.0
Buenos Aires,Coronel Dorrego,2007,2788.0
Buenos Aires,Coronel Pringles,2007,2084.0
Buenos Aires,Coronel Suárez,2007,2100.0
Buenos Aires,Daireaux,2007,2800.0
Buenos Aires,Dolores,2007,2599.0
Buenos Aires,Exaltación de la Cruz,2007,4200.0
Buenos Aires,Florentino Ameghino,2007,3900.0
Buenos Aires,General Alvarado,2007,4000.0
Buenos Aires,General Alvear,2007,2500.0
Buenos Aires,General Arenales,2007,4300.0
Buenos Aires,General Belgrano,2007,3400.0
Buenos Aires,General Guido,2007,2517.0
Buenos Aires,General Juan Madariaga,2007,4200.0
Buenos Aires,General La Madrid,2007,2000.0
Buenos Aires,General Las Heras,2007,3800.0
Buenos Aires,General Lavalle,2007,2517.0
Buenos Aires,General Pinto,2007,4000.0
Buenos Aires,General Pueyrredón,2007,3900.0
Buenos Aires,General Rodríguez,2007,3800.0
Buenos Aires,General Viamonte,2007,4400.0
Buenos Aires,General Villegas,2007,4100.0
Buenos Aires,Guaminí,2007,2886.0
Buenos Aires,Hipólito Yrigoyen,2007,3100.0
Buenos Aires,Junín,2007,4200.0
Buenos Aires,Laprida,2007,1900.0
Buenos Aires,Las Flores,2007,3400.0
Buenos Aires,Leandro N. Alem,2007,4200.0
Buenos Aires,Lincoln,2007,4200.0
Buenos Aires,Lobería,2007,2108.0
Buenos Aires,Lobos,2007,3301.0
Buenos Aires,Luján,2007,3900.0
Buenos Aires,Maipú,2007,3500.0
Buenos Aires,Mar Chiquita,2007,3101.0
Buenos Aires,Marcos Paz,2007,3800.0
Buenos Aires,Mercedes,2007,2800.0
Buenos Aires,Monte,2007,3300.0
Buenos Aires,Navarro,2007,3301.0
Buenos Aires,Necochea,2007,2997.0
Buenos Aires,Olavarría,2007,2000.0
Buenos Aires,Patagones,2007,832.0
Buenos Aires,Pehuajó,2007,3900.0
Buenos Aires,Pellegrini,2007,2971.0
Buenos Aires,Pergamino,2007,4600.0
Buenos Aires,Pilar,2007,3800.0
Buenos Aires,Puán,2007,2000.0
Buenos Aires,Ramallo,2007,4100.0
Buenos Aires,Rauch,2007,2800.0
Buenos Aires,Rivadavia,2007,3902.0
Buenos Aires,Rojas,2007,4500.0
Buenos Aires,Roque Pérez,2007,3500.0
Buenos Aires,Saavedra,2007,2200.0
Buenos Aires,Saladillo,2007,3500.0
Buenos Aires,Salliqueló,2007,2765.0
Buenos Aires,Salto,2007,4500.0
Buenos Aires,San Andrés de Giles,2007,4400.0
Buenos Aires,San Antonio de Areco,2007,4300.0
Buenos Aires,San Cayetano,2007,1998.0
Buenos Aires,San Nicolás,2007,4200.0
Buenos Aires,San Pedro,2007,4200.0
Buenos Aires,Suipacha,2007,2800.0
Buenos Aires,Tandil,2007,2500.0
Buenos Aires,Tapalqué,2007,2000.0
Buenos Aires,Tornquist,2007,1900.0
Buenos Aires,Trenque Lauquen,2007,3802.0
Buenos Aires,Tres Arroyos,2007,2390.0
Buenos Aires,Tres Lomas,2007,2690.0
Buenos Aires,Villarino,2007,1730.0
Buenos Aires,Zárate,2007,4102.0
Córdoba,Calamuchita,2007,4500.0
Córdoba,Capital,2007,2700.0
Córdoba,Colón,2007,2800.0
Córdoba,General Roca,2007,3400.0
Córdoba,General San Martín,2007,3300.0
Córdoba,Ischilín,2007,2000.0
Córdoba,Juárez Celman,2007,3000.0
Córdoba,Marcos Juárez,2007,4100.0
Córdoba,Presidente Roque Sáenz Peña,2007,3700.0
Córdoba,Río Cuarto,2007,3000.0
Córdoba,Río Primero,2007,2700.0
Córdoba,Río Seco,2007,2300.0
Córdoba,Río Segundo,2007,3000.0
Córdoba,San Javier,2007,4500.0
Córdoba,San Justo,2007,2800.0
Córdoba,Santa María,2007,2300.0
Córdoba,Tercero Arriba,2007,2700.0
Córdoba,Totoral,2007,2600.0
Córdoba,Tulumba,2007,2200.0
Córdoba,Unión,2007,3800.0
Entre Ríos,Colón,2007,2300.0
Entre Ríos,Concordia,2007,2600.0
Entre Ríos,Diamante,2007,3600.0
Entre Ríos,Federación,2007,2600.0
Entre Ríos,Federal,2007,2600.0
Entre Ríos,Feliciano,2007,2200.0
Entre Ríos,Gualeguay,2007,3300.0
Entre Ríos,Gualeguaychú,2007,2800.0
Entre Ríos,La Paz,2007,3200.0
Entre Ríos,Nogoyá,2007,2850.0
Entre Ríos,Paraná,2007,3400.0
Entre Ríos,San Salvador,2007,2100.0
Entre Ríos,Tala,2007,2700.0
Entre Ríos,Uruguay,2007,2700.0
Entre Ríos,Victoria,2007,3100.0
Entre Ríos,Villaguay,2007,2300.0
La Pampa,Atreucó,2007,2100.0
La Pampa,Capital,2007,2200.0
La Pampa,Catriló,2007,2600.0
La Pampa,Chapaleufú,2007,4000.0
La Pampa,Conhelo,2007,2800.0
La Pampa,Guatraché,2007,2500.0
La Pampa,Hucal,2007,2500.0
La Pampa,Loventué,2007,2000.0
La Pampa,Maracó,2007,3000.0
La Pampa,Quemú Quemú,2007,2800.0
La Pampa,Rancul,2007,3000.0
La Pampa,Realicó,2007,2800.0
La Pampa,Toay,2007,2200.0
La Pampa,Trenel,2007,3000.0
La Pampa,Utracán,2007,2200.0
Santa Fe,9 de Julio,2007,1500.0
Santa Fe,Belgrano,2007,3700.0
Santa Fe,Caseros,2007,4200.0
Santa Fe,Castellanos,2007,3300.0
Santa Fe,General López,2007,4600.0
Santa Fe,General Obligado,2007,1600.0
Santa Fe,Iriondo,2007,3800.0
Santa Fe,La Capital,2007,2500.0
Santa Fe,Las Colonias,2007,3000.0
Santa Fe,Rosario,2007,3800.0
Santa Fe,San Cristóbal,2007,2500.0
Santa Fe,San Javier,2007,1800.0
Santa Fe,San Jerónimo,2007,3000.0
Santa Fe,San Justo,2007,2600.0
Santa Fe,San Lorenzo,2007,4200.0
Santa Fe,San Martín,2007,3300.0
Santa Fe,Vera,2007,1700.0
Santa Fe,Villa Constitución,2007,4200.0
Buenos Aires,25 de Mayo,2008,3600.0
Buenos Aires,9 de Julio,2008,2500.0
Buenos Aires,Adolfo Alsina,2008,1302.0
Buenos Aires,Adolfo Gonzales Chaves,2008,1808.0
Buenos Aires,Alberti,2008,2900.0
Buenos Aires,Arrecifes,2008,2300.0
Buenos Aires,Ayacucho,2008,2901.0
Buenos Aires,Azul,2008,3004.0
Buenos Aires,Bahía Blanca,2008,670.0
Buenos Aires,Balcarce,2008,3406.0
Buenos Aires,Baradero,2008,1700.0
Buenos Aires,Benito Juárez,2008,2900.0
Buenos Aires,Bolívar,2008,3300.0
Buenos Aires,Bragado,2008,2800.0
Buenos Aires,Campana,2008,1900.0
Buenos Aires,Cañuelas,2008,3000.0
Buenos Aires,Capitán Sarmiento,2008,2200.0
Buenos Aires,Carlos Casares,2008,2430.0
Buenos Aires,Carlos Tejedor,2008,2408.0
Buenos Aires,Carmen de Areco,2008,2600.0
Buenos Aires,Castelli,2008,3000.0
Buenos Aires,Chacabuco,2008,2900.0
Buenos Aires,Chascomús,2008,3000.0
Buenos Aires,Chivilcoy,2008,2800.0
Buenos Aires,Colón,2008,2600.0
Buenos Aires,Coronel de Marina Leonardo Rosales,2008,1016.0
Buenos Aires,Coronel Dorrego,2008,1450.0
Buenos Aires,Coronel Pringles,2008,1120.0
Buenos Aires,Coronel Suárez,2008,2000.0
Buenos Aires,Daireaux,2008,3100.0
Buenos Aires,Dolores,2008,2899.0
Buenos Aires,Exaltación de la Cruz,2008,2100.0
Buenos Aires,Florentino Ameghino,2008,2500.0
Buenos Aires,General Alvarado,2008,4100.0
Buenos Aires,General Alvear,2008,3300.0
Buenos Aires,General Arenales,2008,3200.0
Buenos Aires,General Belgrano,2008,2900.0
Buenos Aires,General Guido,2008,2694.0
Buenos Aires,General Juan Madariaga,2008,4400.0
Buenos Aires,General La Madrid,2008,2000.0
Buenos Aires,General Las Heras,2008,2600.0
Buenos Aires,General Lavalle,2008,2898.0
Buenos Aires,General Pinto,2008,3300.0
Buenos Aires,General Pueyrredón,2008,3800.0
Buenos Aires,General Rodríguez,2008,2600.0
Buenos Aires,General Viamonte,2008,4000.0
Buenos Aires,General Villegas,2008,3100.0
Buenos Aires,Guaminí,2008,2097.0
Buenos Aires,Hipólito Yrigoyen,2008,3500.0
Buenos Aires,Junín,2008,2800.0
Buenos Aires,Laprida,2008,1798.0
Buenos Aires,Las Flores,2008,3300.0
Buenos Aires,Leandro N. Alem,2008,3400.0
Buenos Aires,Lincoln,2008,3500.0
Buenos Aires,Lobería,2008,3103.0
Buenos Aires,Lobos,2008,3200.0
Buenos Aires,Luján,2008,2600.0
Buenos Aires,Maipú,2008,3799.0
Buenos Aires,Mar Chiquita,2008,3101.0
Buenos Aires,Marcos Paz,2008,2600.0
Buenos Aires,Mercedes,2008,1800.0
Buenos Aires,Monte,2008,3500.0
Buenos Aires,Navarro,2008,3700.0
Buenos Aires,Necochea,2008,3067.0
Buenos Aires,Olavarría,2008,2652.0
Buenos Aires,Patagones,2008,593.0
Buenos Aires,Pehuajó,2008,2504.0
Buenos Aires,Pellegrini,2008,2191.0
Buenos Aires,Pergamino,2008,2400.0
Buenos Aires,Pilar,2008,2800.0
Buenos Aires,Puán,2008,800.0
Buenos Aires,Ramallo,2008,2200.0
Buenos Aires,Rauch,2008,3101.0
Buenos Aires,Rivadavia,2008,2307.0
Buenos Aires,Rojas,2008,3000.0
Buenos Aires,Roque Pérez,2008,3500.0
Buenos Aires,Saavedra,2008,1200.0
Buenos Aires,Saladillo,2008,3400.0
Buenos Aires,Salliqueló,2008,2282.0
Buenos Aires,Salto,2008,2400.0
Buenos Aires,San Andrés de Giles,2008,2800.0
Buenos Aires,San Antonio de Areco,2008,2300.0
Buenos Aires,San Cayetano,2008,2104.0
Buenos Aires,San Nicolás,2008,2100.0
Buenos Aires,San Pedro,2008,2200.0
Buenos Aires,Suipacha,2008,1800.0
Buenos Aires,Tandil,2008,3600.0
Buenos Aires,Tapalqué,2008,2600.0
Buenos Aires,Tornquist,2008,800.0
Buenos Aires,Trenque Lauquen,2008,2206.0
Buenos Aires,Tres Arroyos,2008,2112.0
Buenos Aires,Tres Lomas,2008,2395.0
Buenos Aires,Villarino,2008,819.0
Buenos Aires,Zárate,2008,2200.0
Córdoba,Calamuchita,2008,1200.0
Córdoba,Capital,2008,1400.0
Córdoba,Colón,2008,1000.0
Córdoba,General Roca,2008,1600.0
Córdoba,General San Martín,2008,1600.0
Córdoba,Ischilín,2008,900.0
Córdoba,Juárez Celman,2008,1500.0
Córdoba,Marcos Juárez,2008,1500.0
Córdoba,Presidente Roque Sáenz Peña,2008,1800.0
Córdoba,Río Cuarto,2008,1600.0
Córdoba,Río Primero,2008,1400.0
Córdoba,Río Seco,2008,1000.0
Córdoba,Río Segundo,2008,2100.0
Córdoba,San Javier,2008,2200.0
Córdoba,San Justo,2008,1500.0
Córdoba,Santa María,2008,1300.0
Córdoba,Tercero Arriba,2008,1800.0
Córdoba,Totoral,2008,1500.0
Córdoba,Tulumba,2008,1300.0
Córdoba,Unión,2008,1600.0
Entre Ríos,Colón,2008,2450.0
Entre Ríos,Concordia,2008,2400.0
Entre Ríos,Diamante,2008,1600.0
Entre Ríos,Federación,2008,2400.0
Entre Ríos,Federal,2008,2400.0
Entre Ríos,Feliciano,2008,2800.0
Entre Ríos,Gualeguay,2008,1750.0
Entre Ríos,Gualeguaychú,2008,2200.0
Entre Ríos,La Paz,2008,1800.0
Entre Ríos,Nogoyá,2008,2200.0
Entre Ríos,Paraná,2008,1600.0
Entre Ríos,San Salvador,2008,2900.0
Entre Ríos,Tala,2008,2200.0
Entre Ríos,Uruguay,2008,2600.0
Entre Ríos,Victoria,2008,2100.0
Entre Ríos,Villaguay,2008,2500.0
La Pampa,Atreucó,2008,1200.0
La Pampa,Capital,2008,1299.0
La Pampa,Catriló,2008,1400.0
La Pampa,Chapaleufú,2008,2200.0
La Pampa,Conhelo,2008,800.0
La Pampa,Guatraché,2008,1000.0
La Pampa,Hucal,2008,700.0
La Pampa,Loventué,2008,0.0
La Pampa,Maracó,2008,1500.0
La Pampa,Quemú Quemú,2008,1300.0
La Pampa,Rancul,2008,900.0
La Pampa,Realicó,2008,900.0
La Pampa,Toay,2008,900.0
La Pampa,Trenel,2008,800.0
La Pampa,Utracán,2008,800.0
Santa Fe,Belgrano,2008,1600.0
Santa Fe,Caseros,2008,1200.0
Santa Fe,Castellanos,2008,1400.0
Santa Fe,General López,2008,2700.0
Santa Fe,General Obligado,2008,1300.0
Santa Fe,Iriondo,2008,1500.0
Santa Fe,La Capital,2008,700.0
Santa Fe,Las Colonias,2008,1100.0
Santa Fe,Rosario,2008,1000.0
Santa Fe,San Cristóbal,2008,900.0
Santa Fe,San Javier,2008,1300.0
Santa Fe,San Jerónimo,2008,1200.0
Santa Fe,San Justo,2008,1100.0
Santa Fe,San Lorenzo,2008,1100.0
Santa Fe,San Martín,2008,1400.0
Santa Fe,Vera,2008,800.0
Santa Fe,Villa Constitución,2008,1200.0
Buenos Aires,25 de Mayo,2009,736.0
Buenos Aires,9 de Julio,2009,3282.0
Buenos Aires,Adolfo Alsina,2009,1157.0
Buenos Aires,Adolfo Gonzales Chaves,2009,2305.0
Buenos Aires,Alberti,2009,3727.0
Buenos Aires,Arrecifes,2009,4506.0
Buenos Aires,Ayacucho,2009,3855.0
Buenos Aires,Azul,2009,4685.0
Buenos Aires,Bahía Blanca,2009,693.0
Buenos Aires,Balcarce,2009,4323.0
Buenos Aires,Baradero,2009,4183.0
Buenos Aires,Benito Juárez,2009,3762.0
Buenos Aires,Bolívar,2009,3473.0
Buenos Aires,Bragado,2009,3805.0
Buenos Aires,Campana,2009,4317.0
Buenos Aires,Cañuelas,2009,2817.0
Buenos Aires,Capitán Sarmiento,2009,4739.0
Buenos Aires,Carlos Casares,2009,2272.0
Buenos Aires,Carlos Tejedor,2009,1918.0
Buenos Aires,Carmen de Areco,2009,4339.0
Buenos Aires,Castelli,2009,4515.0
Buenos Aires,Chacabuco,2009,4728.0
Buenos Aires,Chascomús,2009,4862.0
Buenos Aires,Chivilcoy,2009,3949.0
Buenos Aires,Colón,2009,5284.0
Buenos Aires,Coronel de Marina Leonardo Rosales,2009,816.0
Buenos Aires,Coronel Dorrego,2009,1431.0
Buenos Aires,Coronel Pringles,2009,1023.0
Buenos Aires,Coronel Suárez,2009,1717.0
Buenos Aires,Daireaux,2009,2894.0
Buenos Aires,Dolores,2009,4364.0
Buenos Aires,Exaltación de la Cruz,2009,4295.0
Buenos Aires,Florentino Ameghino,2009,1337.0
Buenos Aires,General Alvarado,2009,4684.0
Buenos Aires,General Alvear,2009,3473.0
Buenos Aires,General Arenales,2009,4005.0
Buenos Aires,General Belgrano,2009,3154.0
Buenos Aires,General Guido,2009,3880.0
Buenos Aires,General Juan Madariaga,2009,5904.0
Buenos Aires,General La Madrid,2009,1616.0
Buenos Aires,General Las Heras,2009,3608.0
Buenos Aires,General Lavalle,2009,3760.0
Buenos Aires,General Pinto,2009,2559.0
Buenos Aires,General Pueyrredón,2009,4862.0
Buenos Aires,General Rodríguez,2009,3613.0
Buenos Aires,General Viamonte,2009,3950.0
Buenos Aires,General Villegas,2009,1335.0
Buenos Aires,Guaminí,2009,1553.0
Buenos Aires,Hipólito Yrigoyen,2009,2894.0
Buenos Aires,Junín,2009,3949.0
Buenos Aires,Laprida,2009,1273.0
Buenos Aires,Las Flores,2009,6851.0
Buenos Aires,Leandro N. Alem,2009,3638.0
Buenos Aires,Lincoln,2009,3226.0
Buenos Aires,Lobería,2009,4446.0
Buenos Aires,Lobos,2009,1895.0
Buenos Aires,Luján,2009,3837.0
Buenos Aires,Maipú,2009,4480.0
Buenos Aires,Mar Chiquita,2009,4225.0
Buenos Aires,Marcos Paz,2009,3667.0
Buenos Aires,Mercedes,2009,3616.0
Buenos Aires,Monte,2009,7186.0
Buenos Aires,Navarro,2009,4909.0
Buenos Aires,Necochea,2009,3875.0
Buenos Aires,Olavarría,2009,3664.0
Buenos Aires,Patagones,2009,1767.0
Buenos Aires,Pehuajó,2009,3412.0
Buenos Aires,Pellegrini,2009,1880.0
Buenos Aires,Pergamino,2009,5396.0
Buenos Aires,Pilar,2009,3839.0
Buenos Aires,Puán,2009,806.0
Buenos Aires,Ramallo,2009,4394.0
Buenos Aires,Rauch,2009,4167.0
Buenos Aires,Rivadavia,2009,2154.0
Buenos Aires,Rojas,2009,4472.0
Buenos Aires,Roque Pérez,2009,4099.0
Buenos Aires,Saavedra,2009,1037.0
Buenos Aires,Saladillo,2009,4928.0
Buenos Aires,Salliqueló,2009,1665.0
Buenos Aires,Salto,2009,5396.0
Buenos Aires,San Andrés de Giles,2009,4728.0
Buenos Aires,San Antonio de Areco,2009,4528.0
Buenos Aires,San Cayetano,2009,3289.0
Buenos Aires,San Nicolás,2009,4606.0
Buenos Aires,San Pedro,2009,4506.0
Buenos Aires,Suipacha,2009,3370.0
Buenos Aires,Tandil,2009,4804.0
Buenos Aires,Tapalqué,2009,3590.0
Buenos Aires,Tornquist,2009,922.0
Buenos Aires,Trenque Lauquen,2009,2043.0
Buenos Aires,Tres Arroyos,2009,3388.0
Buenos Aires,Tres Lomas,2009,2026.0
Buenos Aires,Villarino,2009,2032.0
Buenos Aires,Zárate,2009,4406.0
Córdoba,Calamuchita,2009,1274.0
Córdoba,Capital,2009,1039.0
Córdoba,Colón,2009,810.0
Córdoba,General Roca,2009,984.0
Córdoba,General San Martín,2009,1446.0
Córdoba,Juárez Celman,2009,1447.0
Córdoba,Marcos Juárez,2009,2663.0
Córdoba,Presidente Roque Sáenz Peña,2009,810.0
Córdoba,Río Cuarto,2009,1447.0
Córdoba,Río Primero,2009,1099.0
Córdoba,Río Segundo,2009,926.0
Córdoba,San Javier,2009,4747.0
Córdoba,San Justo,2009,1099.0
Córdoba,Santa María,2009,693.0
Córdoba,Tercero Arriba,2009,983.0
Córdoba,Totoral,2009,2430.0
Córdoba,Unión,2009,2142.0
Entre Ríos,Colón,2009,4074.0
Entre Ríos,Concordia,2009,3878.0
Entre Ríos,Diamante,2009,4665.0
Entre Ríos,Federación,2009,3763.0
Entre Ríos,Federal,2009,4110.0
Entre Ríos,Feliciano,2009,3876.0
Entre Ríos,Gualeguay,2009,4897.0
Entre Ríos,Gualeguaychú,2009,4121.0
Entre Ríos,La Paz,2009,4306.0
Entre Ríos,Nogoyá,2009,4353.0
Entre Ríos,Paraná,2009,4457.0
Entre Ríos,San Salvador,2009,3646.0
Entre Ríos,Tala,2009,3635.0
Entre Ríos,Uruguay,2009,4341.0
Entre Ríos,Victoria,2009,4688.0
Entre Ríos,Villaguay,2009,4098.0
La Pampa,Atreucó,2009,1042.0
La Pampa,Capital,2009,1157.0
La Pampa,Catriló,2009,1099.0
La Pampa,Chapaleufú,2009,1216.0
La Pampa,Conhelo,2009,810.0
La Pampa,Guatraché,2009,984.0
La Pampa,Hucal,2009,926.0
La Pampa,Maracó,2009,1216.0
La Pampa,Quemú Quemú,2009,1006.0
La Pampa,Rancul,2009,812.0
La Pampa,Realicó,2009,925.0
La Pampa,Toay,2009,1041.0
La Pampa,Trenel,2009,753.0
La Pampa,Utracán,2009,984.0
Santa Fe,Belgrano,2009,3126.0
Santa Fe,Caseros,2009,4341.0
Santa Fe,Castellanos,2009,2026.0
Santa Fe,General López,2009,3878.0
Santa Fe,General Obligado,2009,1158.0
Santa Fe,Iriondo,2009,4167.0
Santa Fe,La Capital,2009,3415.0
Santa Fe,Las Colonias,2009,2825.0
Santa Fe,Rosario,2009,4167.0
Santa Fe,San Cristóbal,2009,1961.0
Santa Fe,San Javier,2009,1792.0
Santa Fe,San Jerónimo,2009,4283.0
Santa Fe,San Justo,2009,2720.0
Santa Fe,San Lorenzo,2009,4688.0
Santa Fe,San Martín,2009,1736.0
Santa Fe,Vera,2009,1853.0
Santa Fe,Villa Constitución,2009,4688.0
Buenos Aires,25 de Mayo,2010,4544.0
Buenos Aires,9 de Julio,2010,5680.0
Buenos Aires,Adolfo Alsina,2010,2838.0
Buenos Aires,Adolfo Gonzales Chaves,2010,4135.0
Buenos Aires,Alberti,2010,4131.0
Buenos Aires,Arrecifes,2010,4234.0
Buenos Aires,Ayacucho,2010,4854.0
Buenos Aires,Azul,2010,5111.0
Buenos Aires,Bahía Blanca,2010,1383.0
Buenos Aires,Balcarce,2010,5345.0
Buenos Aires,Baradero,2010,4337.0
Buenos Aires,Benito Juárez,2010,5009.0
Buenos Aires,Bolívar,2010,4028.0
Buenos Aires,Bragado,2010,5163.0
Buenos Aires,Campana,2010,4234.0
Buenos Aires,Cañuelas,2010,4029.0
Buenos Aires,Capitán Sarmiento,2010,4441.0
Buenos Aires,Carlos Casares,2010,4016.0
Buenos Aires,Carlos Tejedor,2010,3927.0
Buenos Aires,Carmen de Areco,2010,5164.0
Buenos Aires,Castelli,2010,4338.0
Buenos Aires,Chacabuco,2010,5370.0
Buenos Aires,Chascomús,2010,4130.0
Buenos Aires,Chivilcoy,2010,5163.0
Buenos Aires,Colón,2010,4854.0
Buenos Aires,Coronel de Marina Leonardo Rosales,2010,1910.0
Buenos Aires,Coronel Dorrego,2010,2911.0
Buenos Aires,Coronel Pringles,2010,3326.0
Buenos Aires,Coronel Suárez,2010,3714.0
Buenos Aires,Daireaux,2010,3924.0
Buenos Aires,Dolores,2010,4234.0
Buenos Aires,Exaltación de la Cruz,2010,4234.0
Buenos Aires,Florentino Ameghino,2010,5061.0
Buenos Aires,General Alvarado,2010,5266.0
Buenos Aires,General Alvear,2010,4028.0
Buenos Aires,General Arenales,2010,5577.0
Buenos Aires,General Belgrano,2010,4338.0
Buenos Aires,General Guido,2010,4234.0
Buenos Aires,General Juan Madariaga,2010,5783.0
Buenos Aires,General La Madrid,2010,3715.0
Buenos Aires,General Las Heras,2010,3920.0
Buenos Aires,General Lavalle,2010,4336.0
Buenos Aires,General Pinto,2010,4647.0
Buenos Aires,General Pueyrredón,2010,5370.0
