PROVINCIA,DEPARTAMENTO,AÑO,RENDIMIENTO - KG X HA,STATION_ID,lluvia_emergencia,lluvia_encanazon,lluvia_espigazon,lluvia_floracion,lluvia_llenado_de_grano,lluvia_macollaje,lluvia_siembra,tmax_emergencia,tmax_encanazon,tmax_espigazon,tmax_floracion,tmax_llenado_de_grano,tmax_macollaje,tmax_siembra,tmin_emergencia,tmin_encanazon,tmin_espigazon,tmin_floracion,tmin_llenado_de_grano,tmin_macollaje,tmin_siembra
Buenos Aires,Chascomús,2005,4100.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Chivilcoy,2005,4000.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Colón,2005,3700.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Coronel de Marina Leonardo Rosales,2005,1107.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Coronel Dorrego,2005,1700.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Coronel Pringles,2005,1109.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Coronel Suárez,2005,1800.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Daireaux,2005,3800.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Dolores,2005,3303.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Exaltación de la Cruz,2005,3400.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Florentino Ameghino,2005,3200.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,General Alvarado,2005,4200.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,General Alvear,2005,3800.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,General Arenales,2005,4000.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,General Belgrano,2005,4200.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,General Guido,2005,3390.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,General Juan Madariaga,2005,4101.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,General La Madrid,2005,1800.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,General Las Heras,2005,3500.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,General Lavalle,2005,3390.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,General Pinto,2005,3800.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,General Pueyrredón,2005,4200.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,General Rodríguez,2005,3500.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,General Viamonte,2005,4500.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,General Villegas,2005,3500.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Guaminí,2005,1699.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Hipólito Yrigoyen,2005,3800.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Junín,2005,3800.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Laprida,2005,1900.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Las Flores,2005,4400.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Leandro N. Alem,2005,4000.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Lincoln,2005,4000.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Lobería,2005,3702.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Lobos,2005,4300.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Luján,2005,3500.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Maipú,2005,3700.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Mar Chiquita,2005,3700.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Marcos Paz,2005,3500.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Mercedes,2005,2900.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Monte,2005,4200.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Navarro,2005,4300.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Necochea,2005,4290.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Olavarría,2005,3732.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Patagones,2005,877.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Pehuajó,2005,3800.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Pellegrini,2005,2000.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Pergamino,2005,3700.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Pilar,2005,3500.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Puán,2005,800.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Ramallo,2005,3500.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Rauch,2005,3800.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Rivadavia,2005,3700.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Rojas,2005,4000.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Roque Pérez,2005,4400.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Saavedra,2005,1000.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Saladillo,2005,4400.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Salliqueló,2005,2100.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Salto,2005,3800.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,San Andrés de Giles,2005,3800.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,San Antonio de Areco,2005,3600.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,San Cayetano,2005,3200.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,San Nicolás,2005,3400.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,San Pedro,2005,3500.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Suipacha,2005,2800.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Tandil,2005,4300.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Tapalqué,2005,3700.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Tornquist,2005,800.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Trenque Lauquen,2005,3530.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Tres Arroyos,2005,2812.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Tres Lomas,2005,2200.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Villarino,2005,1057.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Buenos Aires,Zárate,2005,3400.0,AR000087692,138.2,22.8,11.0,9.9,56.4,58.9,3.0,14.456,19.12857142857143,20.3,24.03333333333333,24.9,15.575,14.7,3.921739130434783,5.583333333333333,6.427272727272728,7.1,10.882352941176473,4.84,2.089473684210526
Córdoba,Calamuchita,2005,1600.0,AR000087344,24.4,5.1,68.7,7.1,59.3,4.1,4.4,19.78148148148148,28.25,25.9,28.133333333333336,32.2875,21.11111111111111,21.35,5.677272727272728,10.46470588235294,12.12857142857143,11.3,15.478571428571428,5.132000000000001,5.888888888888889
Córdoba,Capital,2005,1700.0,AR000087344,24.4,5.1,68.7,7.1,59.3,4.1,4.4,19.78148148148148,28.25,25.9,28.133333333333336,32.2875,21.11111111111111,21.35,5.677272727272728,10.46470588235294,12.12857142857143,11.3,15.478571428571428,5.132000000000001,5.888888888888889
Córdoba,Colón,2005,1600.0,AR000087344,24.4,5.1,68.7,7.1,59.3,4.1,4.4,19.78148148148148,28.25,25.9,28.133333333333336,32.2875,21.11111111111111,21.35,5.677272727272728,10.46470588235294,12.12857142857143,11.3,15.478571428571428,5.132000000000001,5.888888888888889
Córdoba,General Roca,2005,2380.0,AR000087344,24.4,5.1,68.7,7.1,59.3,4.1,4.4,19.78148148148148,28.25,25.9,28.133333333333336,32.2875,21.11111111111111,21.35,5.677272727272728,10.46470588235294,12.12857142857143,11.3,15.478571428571428,5.132000000000001,5.888888888888889
Córdoba,General San Martín,2005,1850.0,AR000087344,24.4,5.1,68.7,7.1,59.3,4.1,4.4,19.78148148148148,28.25,25.9,28.133333333333336,32.2875,21.11111111111111,21.35,5.677272727272728,10.46470588235294,12.12857142857143,11.3,15.478571428571428,5.132000000000001,5.888888888888889
Córdoba,Ischilín,2005,1300.0,AR000087344,24.4,5.1,68.7,7.1,59.3,4.1,4.4,19.78148148148148,28.25,25.9,28.133333333333336,32.2875,21.11111111111111,21.35,5.677272727272728,10.46470588235294,12.12857142857143,11.3,15.478571428571428,5.132000000000001,5.888888888888889
Córdoba,Juárez Celman,2005,1700.0,AR000087344,24.4,5.1,68.7,7.1,59.3,4.1,4.4,19.78148148148148,28.25,25.9,28.133333333333336,32.2875,21.11111111111111,21.35,5.677272727272728,10.46470588235294,12.12857142857143,11.3,15.478571428571428,5.132000000000001,5.888888888888889
Córdoba,Marcos Juárez,2005,2950.0,AR000087344,24.4,5.1,68.7,7.1,59.3,4.1,4.4,19.78148148148148,28.25,25.9,28.133333333333336,32.2875,21.11111111111111,21.35,5.677272727272728,10.46470588235294,12.12857142857143,11.3,15.478571428571428,5.132000000000001,5.888888888888889
Córdoba,Presidente Roque Sáenz Peña,2005,2670.0,AR000087344,24.4,5.1,68.7,7.1,59.3,4.1,4.4,19.78148148148148,28.25,25.9,28.133333333333336,32.2875,21.11111111111111,21.35,5.677272727272728,10.46470588235294,12.12857142857143,11.3,15.478571428571428,5.132000000000001,5.888888888888889
Córdoba,Río Cuarto,2005,1600.0,AR000087344,24.4,5.1,68.7,7.1,59.3,4.1,4.4,19.78148148148148,28.25,25.9,28.133333333333336,32.2875,21.11111111111111,21.35,5.677272727272728,10.46470588235294,12.12857142857143,11.3,15.478571428571428,5.132000000000001,5.888888888888889
Córdoba,Río Primero,2005,2000.0,AR000087344,24.4,5.1,68.7,7.1,59.3,4.1,4.4,19.78148148148148,28.25,25.9,28.133333333333336,32.2875,21.11111111111111,21.35,5.677272727272728,10.46470588235294,12.12857142857143,11.3,15.478571428571428,5.132000000000001,5.888888888888889
Córdoba,Río Seco,2005,2300.0,AR000087344,24.4,5.1,68.7,7.1,59.3,4.1,4.4,19.78148148148148,28.25,25.9,28.133333333333336,32.2875,21.11111111111111,21.35,5.677272727272728,10.46470588235294,12.12857142857143,11.3,15.478571428571428,5.132000000000001,5.888888888888889
Córdoba,Río Segundo,2005,2400.0,AR000087344,24.4,5.1,68.7,7.1,59.3,4.1,4.4,19.78148148148148,28.25,25.9,28.133333333333336,32.2875,21.11111111111111,21.35,5.677272727272728,10.46470588235294,12.12857142857143,11.3,15.478571428571428,5.132000000000001,5.888888888888889
Córdoba,San Javier,2005,2500.0,AR000087344,24.4,5.1,68.7,7.1,59.3,4.1,4.4,19.78148148148148,28.25,25.9,28.133333333333336,32.2875,21.11111111111111,21.35,5.677272727272728,10.46470588235294,12.12857142857143,11.3,15.478571428571428,5.132000000000001,5.888888888888889
Córdoba,San Justo,2005,2000.0,AR000087344,24.4,5.1,68.7,7.1,59.3,4.1,4.4,19.78148148148148,28.25,25.9,28.133333333333336,32.2875,21.11111111111111,21.35,5.677272727272728,10.46470588235294,12.12857142857143,11.3,15.478571428571428,5.132000000000001,5.888888888888889
Córdoba,Santa María,2005,1300.0,AR000087344,24.4,5.1,68.7,7.1,59.3,4.1,4.4,19.78148148148148,28.25,25.9,28.133333333333336,32.2875,21.11111111111111,21.35,5.677272727272728,10.46470588235294,12.12857142857143,11.3,15.478571428571428,5.132000000000001,5.888888888888889
Córdoba,Tercero Arriba,2005,1600.0,AR000087344,24.4,5.1,68.7,7.1,59.3,4.1,4.4,19.78148148148148,28.25,25.9,28.133333333333336,32.2875,21.11111111111111,21.35,5.677272727272728,10.46470588235294,12.12857142857143,11.3,15.478571428571428,5.132000000000001,5.888888888888889
Córdoba,Totoral,2005,1500.0,AR000087344,24.4,5.1,68.7,7.1,59.3,4.1,4.4,19.78148148148148,28.25,25.9,28.133333333333336,32.2875,21.11111111111111,21.35,5.677272727272728,10.46470588235294,12.12857142857143,11.3,15.478571428571428,5.132000000000001,5.888888888888889
Córdoba,Tulumba,2005,2100.0,AR000087344,24.4,5.1,68.7,7.1,59.3,4.1,4.4,19.78148148148148,28.25,25.9,28.133333333333336,32.2875,21.11111111111111,21.35,5.677272727272728,10.46470588235294,12.12857142857143,11.3,15.478571428571428,5.132000000000001,5.888888888888889
Córdoba,Unión,2005,2600.0,AR000087344,24.4,5.1,68.7,7.1,59.3,4.1,4.4,19.78148148148148,28.25,25.9,28.133333333333336,32.2875,21.11111111111111,21.35,5.677272727272728,10.46470588235294,12.12857142857143,11.3,15.478571428571428,5.132000000000001,5.888888888888889
La Pampa,Atreucó,2005,1199.0,AR000087623,26.4,41.2,24.9,1.0,21.1,61.9,3.8,17.037499999999998,26.522222222222226,24.78333333333333,28.975,32.31818181818182,21.4,15.366666666666667,2.6688888888888886,8.211111111111112,8.10909090909091,11.57,14.673684210526316,3.903703703703704,2.6631578947368424
La Pampa,Caleu Caleu,2005,600.0,AR000087623,26.4,41.2,24.9,1.0,21.1,61.9,3.8,17.037499999999998,26.522222222222226,24.78333333333333,28.975,32.31818181818182,21.4,15.366666666666667,2.6688888888888886,8.211111111111112,8.10909090909091,11.57,14.673684210526316,3.903703703703704,2.6631578947368424
La Pampa,Capital,2005,1150.0,AR000087623,26.4,41.2,24.9,1.0,21.1,61.9,3.8,17.037499999999998,26.522222222222226,24.78333333333333,28.975,32.31818181818182,21.4,15.366666666666667,2.6688888888888886,8.211111111111112,8.10909090909091,11.57,14.673684210526316,3.903703703703704,2.6631578947368424
La Pampa,Catriló,2005,1400.0,AR000087623,26.4,41.2,24.9,1.0,21.1,61.9,3.8,17.037499999999998,26.522222222222226,24.78333333333333,28.975,32.31818181818182,21.4,15.366666666666667,2.6688888888888886,8.211111111111112,8.10909090909091,11.57,14.673684210526316,3.903703703703704,2.6631578947368424
