PROVINCIA,DEPARTAMENTO,AÑO,RENDIMIENTO - KG X HA,STATION_ID,lluvia_emergencia,lluvia_encanazon,lluvia_espigazon,lluvia_floracion,lluvia_llenado_de_grano,lluvia_macollaje,lluvia_siembra,tmax_emergencia,tmax_encanazon,tmax_espigazon,tmax_floracion,tmax_llenado_de_grano,tmax_macollaje,tmax_siembra,tmin_emergencia,tmin_encanazon,tmin_espigazon,tmin_floracion,tmin_llenado_de_grano,tmin_macollaje,tmin_siembra,Rinde_Tendencia,Rinde_Detrended,suelo_ind_prod,suelo_profundidad,suelo_textura,suelo_drenaje,suelo_textura_encoded,suelo_drenaje_encoded
Buenos Aires,Leandro N. Alem,2009,3638.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3603.690982404689,34.30901759531116,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Lincoln,2009,3226.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3516.324046920825,-290.3240469208249,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Lobería,2009,4446.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3853.442815249262,592.5571847507381,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Lobos,2009,1895.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3350.778409090897,-1455.7784090908972,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Luján,2009,3837.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3488.6585410557163,348.34145894428366,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Maipú,2009,4480.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3989.628115835774,490.3718841642258,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Mar Chiquita,2009,4225.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3776.817998533748,448.1820014662517,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Marcos Paz,2009,3667.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3431.279999999999,235.7200000000012,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Mercedes,2009,3616.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3306.313049853372,309.6869501466281,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Monte,2009,7186.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3511.31726539589,3674.68273460411,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Navarro,2009,4909.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3529.069281524935,1379.930718475065,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Necochea,2009,3875.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3962.869501466266,-87.86950146626623,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Olavarría,2009,3664.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3317.109604105572,346.8903958944284,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Patagones,2009,1767.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,1446.5265762463314,320.4734237536686,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Pehuajó,2009,3412.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3530.929068914964,-118.92906891496386,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Pellegrini,2009,1880.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,2565.3084677419392,-685.3084677419392,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Pergamino,2009,5396.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3879.7265395894647,1516.273460410535,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Pilar,2009,3839.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3456.153846153844,382.8461538461561,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Puán,2009,806.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,2031.6248167155427,-1225.6248167155427,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Ramallo,2009,4394.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3501.1915322580608,892.8084677419392,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Rauch,2009,4167.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3551.7043621701014,615.2956378298986,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Rivadavia,2009,2154.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3414.508614369493,-1260.5086143694934,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Rojas,2009,4472.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,4021.8229472140665,450.1770527859335,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Roque Pérez,2009,4099.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3469.5469208211143,629.4530791788857,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Saavedra,2009,1037.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,2196.56066715542,-1159.5606671554197,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Saladillo,2009,4928.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3542.528409090897,1385.4715909091028,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Salliqueló,2009,1665.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,2542.918438416425,-877.9184384164255,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Salto,2009,5396.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3894.0485703812446,1501.9514296187554,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,San Andrés de Giles,2009,4728.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3714.787023460405,1013.2129765395948,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,San Antonio de Areco,2009,4528.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3606.99046920822,921.00953079178,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,San Cayetano,2009,3289.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3277.57642961877,11.423570381230093,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,San Nicolás,2009,4606.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3525.185667155427,1080.814332844573,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,San Pedro,2009,4506.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3511.260263929609,994.7397360703908,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Suipacha,2009,3370.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3352.2831744868163,17.71682551318372,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Tandil,2009,4804.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,4005.2096774193633,798.7903225806367,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Tapalqué,2009,3590.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3208.9767228739074,381.0232771260926,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Tornquist,2009,922.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,1995.126649560116,-1073.1266495601158,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Trenque Lauquen,2009,2043.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3319.600623167149,-1276.600623167149,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Tres Arroyos,2009,3388.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3514.559017595311,-126.55901759531116,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Tres Lomas,2009,2026.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,2557.4731379731384,-531.4731379731384,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Villarino,2009,2032.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,1424.756964809385,607.243035190615,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Buenos Aires,Zárate,2009,4406.0,AR000087692,74.7,29.9,0.3,17.0,43.7,53.1,90.6,15.572,19.22,24.116666666666664,22.4,25.8,17.107142857142858,13.225,2.270833333333333,5.694999999999999,8.322222222222223,8.540000000000001,10.52,3.736363636363636,1.235,3470.8914956011577,935.1085043988425,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0
Córdoba,Calamuchita,2009,1274.0,AR000087344,8.6,7.899999999999999,2.5,2.0,116.0,21.2,0.0,20.945454545454545,29.42,34.35,34.03333333333333,31.880000000000003,20.08,20.49,4.185714285714286,10.694117647058825,15.0125,14.511111111111113,18.26923076923077,6.981481481481482,4.082352941176471,1926.9244868035169,-652.9244868035166,,,,,,
Córdoba,Capital,2009,1039.0,AR000087344,8.6,7.899999999999999,2.5,2.0,116.0,21.2,0.0,20.945454545454545,29.42,34.35,34.03333333333333,31.880000000000003,20.08,20.49,4.185714285714286,10.694117647058825,15.0125,14.511111111111113,18.26923076923077,6.981481481481482,4.082352941176471,1894.0946664222863,-855.0946664222865,,,,,,
Córdoba,Colón,2009,810.0,AR000087344,8.6,7.899999999999999,2.5,2.0,116.0,21.2,0.0,20.945454545454545,29.42,34.35,34.03333333333333,31.880000000000003,20.08,20.49,4.185714285714286,10.694117647058825,15.0125,14.511111111111113,18.26923076923077,6.981481481481482,4.082352941176471,2961.734563915932,-2151.734563915932,,,,,,
Córdoba,General Roca,2009,984.0,AR000087344,8.6,7.899999999999999,2.5,2.0,116.0,21.2,0.0,20.945454545454545,29.42,34.35,34.03333333333333,31.880000000000003,20.08,20.49,4.185714285714286,10.694117647058825,15.0125,14.511111111111113,18.26923076923077,6.981481481481482,4.082352941176471,2455.931268328452,-1471.9312683284516,,,,,,
Córdoba,General San Martín,2009,1446.0,AR000087344,8.6,7.899999999999999,2.5,2.0,116.0,21.2,0.0,20.945454545454545,29.42,34.35,34.03333333333333,31.880000000000003,20.08,20.49,4.185714285714286,10.694117647058825,15.0125,14.511111111111113,18.26923076923077,6.981481481481482,4.082352941176471,2351.91440615835,-905.9144061583502,,,,,,
Córdoba,Juárez Celman,2009,1447.0,AR000087344,8.6,7.899999999999999,2.5,2.0,116.0,21.2,0.0,20.945454545454545,29.42,34.35,34.03333333333333,31.880000000000003,20.08,20.49,4.185714285714286,10.694117647058825,15.0125,14.511111111111113,18.26923076923077,6.981481481481482,4.082352941176471,2070.4662756598264,-623.4662756598264,,,,,,
Córdoba,Marcos Juárez,2009,2663.0,AR000087344,8.6,7.899999999999999,2.5,2.0,116.0,21.2,0.0,20.945454545454545,29.42,34.35,34.03333333333333,31.880000000000003,20.08,20.49,4.185714285714286,10.694117647058825,15.0125,14.511111111111113,18.26923076923077,6.981481481481482,4.082352941176471,3213.975989736064,-550.9759897360636,,,,,,
Córdoba,Presidente Roque Sáenz Peña,2009,810.0,AR000087344,8.6,7.899999999999999,2.5,2.0,116.0,21.2,0.0,20.945454545454545,29.42,34.35,34.03333333333333,31.880000000000003,20.08,20.49,4.185714285714286,10.694117647058825,15.0125,14.511111111111113,18.26923076923077,6.981481481481482,4.082352941176471,2600.798020527858,-1790.7980205278582,,,,,,
Córdoba,Río Cuarto,2009,1447.0,AR000087344,8.6,7.899999999999999,2.5,2.0,116.0,21.2,0.0,20.945454545454545,29.42,34.35,34.03333333333333,31.880000000000003,20.08,20.49,4.185714285714286,10.694117647058825,15.0125,14.511111111111113,18.26923076923077,6.981481481481482,4.082352941176471,1937.7806085043997,-490.7806085043994,,,,,,
Córdoba,Río Primero,2009,1099.0,AR000087344,8.6,7.899999999999999,2.5,2.0,116.0,21.2,0.0,20.945454545454545,29.42,34.35,34.03333333333333,31.880000000000003,20.08,20.49,4.185714285714286,10.694117647058825,15.0125,14.511111111111113,18.26923076923077,6.981481481481482,4.082352941176471,2152.1083211143705,-1053.1083211143705,,,,,,
Córdoba,Río Segundo,2009,926.0,AR000087344,8.6,7.899999999999999,2.5,2.0,116.0,21.2,0.0,20.945454545454545,29.42,34.35,34.03333333333333,31.880000000000003,20.08,20.49,4.185714285714286,10.694117647058825,15.0125,14.511111111111113,18.26923076923077,6.981481481481482,4.082352941176471,2198.2329545454486,-1272.2329545454486,,,,,,
Córdoba,San Javier,2009,4747.0,AR000087344,8.6,7.899999999999999,2.5,2.0,116.0,21.2,0.0,20.945454545454545,29.42,34.35,34.03333333333333,31.880000000000003,20.08,20.49,4.185714285714286,10.694117647058825,15.0125,14.511111111111113,18.26923076923077,6.981481481481482,4.082352941176471,2418.4023383597523,2328.597661640248,,,,,,
Córdoba,San Justo,2009,1099.0,AR000087344,8.6,7.899999999999999,2.5,2.0,116.0,21.2,0.0,20.945454545454545,29.42,34.35,34.03333333333333,31.880000000000003,20.08,20.49,4.185714285714286,10.694117647058825,15.0125,14.511111111111113,18.26923076923077,6.981481481481482,4.082352941176471,2305.128115835774,-1206.1281158357742,,,,,,
Córdoba,Santa María,2009,693.0,AR000087344,8.6,7.899999999999999,2.5,2.0,116.0,21.2,0.0,20.945454545454545,29.42,34.35,34.03333333333333,31.880000000000003,20.08,20.49,4.185714285714286,10.694117647058825,15.0125,14.511111111111113,18.26923076923077,6.981481481481482,4.082352941176471,1700.081744868039,-1007.0817448680392,,,,,,
Córdoba,Tercero Arriba,2009,983.0,AR000087344,8.6,7.899999999999999,2.5,2.0,116.0,21.2,0.0,20.945454545454545,29.42,34.35,34.03333333333333,31.880000000000003,20.08,20.49,4.185714285714286,10.694117647058825,15.0125,14.511111111111113,18.26923076923077,6.981481481481482,4.082352941176471,2098.7776759530825,-1115.7776759530825,,,,,,
Córdoba,Totoral,2009,2430.0,AR000087344,8.6,7.899999999999999,2.5,2.0,116.0,21.2,0.0,20.945454545454545,29.42,34.35,34.03333333333333,31.880000000000003,20.08,20.49,4.185714285714286,10.694117647058825,15.0125,14.511111111111113,18.26923076923077,6.981481481481482,4.082352941176471,2190.360608377945,239.63939162205497,,,,,,
Córdoba,Unión,2009,2142.0,AR000087344,8.6,7.899999999999999,2.5,2.0,116.0,21.2,0.0,20.945454545454545,29.42,34.35,34.03333333333333,31.880000000000003,20.08,20.49,4.185714285714286,10.694117647058825,15.0125,14.511111111111113,18.26923076923077,6.981481481481482,4.082352941176471,2991.260813782981,-849.2608137829811,,,,,,
La Pampa,Atreucó,2009,1042.0,AR000087623,3.6,9.9,2.0,4.1,76.7,63.4,0.3,19.93703703703704,25.380000000000003,27.7,26.28333333333333,30.19090909090909,20.069230769230767,16.763636363636365,2.6529411764705886,7.220000000000001,11.654545454545454,7.788888888888888,13.565,4.743333333333334,0.54,1913.056085043987,-871.056085043987,15.196153846153846,74.96153846153847,No determinada,-,2.0,0.0
La Pampa,Capital,2009,1157.0,AR000087623,3.6,9.9,2.0,4.1,76.7,63.4,0.3,19.93703703703704,25.380000000000003,27.7,26.28333333333333,30.19090909090909,20.069230769230767,16.763636363636365,2.6529411764705886,7.220000000000001,11.654545454545454,7.788888888888888,13.565,4.743333333333334,0.54,1894.0946664222863,-737.0946664222865,15.196153846153846,74.96153846153847,No determinada,-,2.0,0.0
La Pampa,Catriló,2009,1099.0,AR000087623,3.6,9.9,2.0,4.1,76.7,63.4,0.3,19.93703703703704,25.380000000000003,27.7,26.28333333333333,30.19090909090909,20.069230769230767,16.763636363636365,2.6529411764705886,7.220000000000001,11.654545454545454,7.788888888888888,13.565,4.743333333333334,0.54,2056.3125,-957.3125,15.196153846153846,74.96153846153847,No determinada,-,2.0,0.0
La Pampa,Chapaleufú,2009,1216.0,AR000087623,3.6,9.9,2.0,4.1,76.7,63.4,0.3,19.93703703703704,25.380000000000003,27.7,26.28333333333333,30.19090909090909,20.069230769230767,16.763636363636365,2.6529411764705886,7.220000000000001,11.654545454545454,7.788888888888888,13.565,4.743333333333334,0.54,2607.369134897352,-1391.3691348973516,15.196153846153846,74.96153846153847,No determinada,-,2.0,0.0
La Pampa,Conhelo,2009,810.0,AR000087623,3.6,9.9,2.0,4.1,76.7,63.4,0.3,19.93703703703704,25.380000000000003,27.7,26.28333333333333,30.19090909090909,20.069230769230767,16.763636363636365,2.6529411764705886,7.220000000000001,11.654545454545454,7.788888888888888,13.565,4.743333333333334,0.54,2115.5931085043994,-1305.5931085043994,15.196153846153846,74.96153846153847,No determinada,-,2.0,0.0
La Pampa,Guatraché,2009,984.0,AR000087623,3.6,9.9,2.0,4.1,76.7,63.4,0.3,19.93703703703704,25.380000000000003,27.7,26.28333333333333,30.19090909090909,20.069230769230767,16.763636363636365,2.6529411764705886,7.220000000000001,11.654545454545454,7.788888888888888,13.565,4.743333333333334,0.54,1741.8960777126083,-757.8960777126085,15.196153846153846,74.96153846153847,No determinada,-,2.0,0.0
La Pampa,Hucal,2009,926.0,AR000087623,3.6,9.9,2.0,4.1,76.7,63.4,0.3,19.93703703703704,25.380000000000003,27.7,26.28333333333333,30.19090909090909,20.069230769230767,16.763636363636365,2.6529411764705886,7.220000000000001,11.654545454545454,7.788888888888888,13.565,4.743333333333334,0.54,1639.3596041055716,-713.3596041055716,15.196153846153846,74.96153846153847,No determinada,-,2.0,0.0
La Pampa,Maracó,2009,1216.0,AR000087623,3.6,9.9,2.0,4.1,76.7,63.4,0.3,19.93703703703704,25.380000000000003,27.7,26.28333333333333,30.19090909090909,20.069230769230767,16.763636363636365,2.6529411764705886,7.220000000000001,11.654545454545454,7.788888888888888,13.565,4.743333333333334,0.54,2429.577162756599,-1213.5771627565991,15.196153846153846,74.96153846153847,No determinada,-,2.0,0.0
La Pampa,Quemú Quemú,2009,1006.0,AR000087623,3.6,9.9,2.0,4.1,76.7,63.4,0.3,19.93703703703704,25.380000000000003,27.7,26.28333333333333,30.19090909090909,20.069230769230767,16.763636363636365,2.6529411764705886,7.220000000000001,11.654545454545454,7.788888888888888,13.565,4.743333333333334,0.54,2233.752932551317,-1227.752932551317,15.196153846153846,74.96153846153847,No determinada,-,2.0,0.0
La Pampa,Rancul,2009,812.0,AR000087623,3.6,9.9,2.0,4.1,76.7,63.4,0.3,19.93703703703704,25.380000000000003,27.7,26.28333333333333,30.19090909090909,20.069230769230767,16.763636363636365,2.6529411764705886,7.220000000000001,11.654545454545454,7.788888888888888,13.565,4.743333333333334,0.54,2038.5254765395875,-1226.5254765395875,15.196153846153846,74.96153846153847,No determinada,-,2.0,0.0
La Pampa,Realicó,2009,925.0,AR000087623,3.6,9.9,2.0,4.1,76.7,63.4,0.3,19.93703703703704,25.380000000000003,27.7,26.28333333333333,30.19090909090909,20.069230769230767,16.763636363636365,2.6529411764705886,7.220000000000001,11.654545454545454,7.788888888888888,13.565,4.743333333333334,0.54,2137.2443181818235,-1212.2443181818237,15.196153846153846,74.96153846153847,No determinada,-,2.0,0.0
La Pampa,Toay,2009,1041.0,AR000087623,3.6,9.9,2.0,4.1,76.7,63.4,0.3,19.93703703703704,25.380000000000003,27.7,26.28333333333333,30.19090909090909,20.069230769230767,16.763636363636365,2.6529411764705886,7.220000000000001,11.654545454545454,7.788888888888888,13.565,4.743333333333334,0.54,1604.4116568914978,-563.4116568914978,15.196153846153846,74.96153846153847,No determinada,-,2.0,0.0
