"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-03-16","0.03",,"74",,"71"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-03-17","0.00",,"76",,"65"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-03-18","0.00",,"79",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-03-19","0.01",,"75","92","67"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-03-20","0.02",,"76",,"71"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-03-21","0.00",,"75","86","71"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-03-22","1.16",,"75","80","67"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-03-23","0.00",,"74",,"66"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-03-24","0.76",,"72","83","66"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-03-25","0.00",,"72",,"59"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-03-26","0.00",,"68","83",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-03-27","0.89",,"64","72","61"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-03-28","0.00",,"64",,"52"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-03-29","0.00",,"74",,"65"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-03-30","0.28",,"77","87",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-03-31","0.24",,"74","88","71"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-04-01","0.00",,"73",,"66"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-04-02","0.00",,"74",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-04-03","0.98",,"71",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-04-04","0.00",,"70",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-04-05","0.11",,"81",,"69"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-04-06","0.00",,"78",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-04-07","0.04",,"73","91","66"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-04-08","1.32",,"74","85",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-04-09","0.10",,"74",,"69"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-04-10","0.00",,"75",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-04-11","0.14",,"77",,"69"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-04-12","0.00",,"74","87",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-04-13","0.00",,"71","86",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-04-14","1.13",,"71",,"64"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-04-15","0.00",,"79",,"66"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-04-16","0.22",,"69",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-04-17","1.48",,"68",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-04-18","0.36",,"58","70","51"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-04-19","0.00",,"62",,"50"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-04-20","0.00",,"70","77","64"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-04-21","0.00",,"73",,"65"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-04-22","0.00",,"76",,"66"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-04-23","0.00",,"69","89","65"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-04-24","0.31",,"77",,"66"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-04-25","0.00",,"75","90","67"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-04-26","0.00",,"76","86","67"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-04-27","0.00",,"74","88","71"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-04-28","2.18",,"69","79",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-04-29","2.98",,"67","74",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-04-30","0.00",,"65",,"58"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-05-01","0.01",,"62",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-05-02","0.00",,"61","75","51"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-05-03","0.00",,"64",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-05-04","0.00",,"69",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-05-05","0.34",,"65","81",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-05-06","0.52",,"67",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-05-07","0.00",,"72",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-05-08","0.00",,"72","83","66"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-05-09","0.00",,"71","83",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-05-10","0.00",,"68","81","62"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-05-11","1.99",,"68","79","57"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-05-12","0.00",,"65","79","51"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-05-13","0.00",,"67","79","55"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-05-14","0.00",,"63","78","58"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-05-15","0.26",,"66",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-05-16","0.00",,"60","74",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-05-17","0.43",,"59","67","54"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-05-18","0.06",,"51","65","46"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-05-19","0.01",,"51",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-05-20","0.00",,"56",,"44"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-05-21","0.00",,"57","72","48"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-05-22","0.00",,"49","66",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-05-23","0.00",,"52",,"37"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-05-24","0.01",,"56",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-05-25","0.00",,"61",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-05-26","0.00",,"66",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-05-27","0.00",,"67",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-05-28","1.57",,"65","82","60"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-05-29","1.30",,"65",,"60"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-05-30","1.08",,"68",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-05-31","1.61",,"63","78",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-06-01","0.73",,"54","64",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-06-02","1.11",,"62",,"57"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-06-03","1.73",,"65",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-06-04","0.98",,"66",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-06-05","2.52",,"66",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-06-06","1.13",,"56","72",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-06-07","0.00",,"51","64",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-06-08","0.00",,"57",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-06-09","0.00",,"65",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-06-10","0.00",,"61","72",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-06-11","0.00",,"53","65",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-06-12","0.00",,"56","63",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-06-13","0.00",,"60",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-06-14","0.00",,"63","76","57"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-06-15","0.00",,"58","66",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-06-16","0.00",,"51",,"39"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-06-17","0.00",,"55",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-06-18","0.00",,"59",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-06-19","0.00",,"61",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-06-20","0.76",,"56","76",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-06-21","0.08",,"48","58",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-06-22","0.00",,"47",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-06-23","0.00",,"55",,"43"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-06-24","0.00",,"62",,"53"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-06-25","1.65",,"59","68",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-06-26","0.00",,"52",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-06-27","0.00",,"58",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-06-28","0.00",,"65",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-06-29","0.02",,"67","76","60"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-06-30","0.00",,"67",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-07-01","0.00",,"61",,"57"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-07-02","0.56",,"62","68",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-07-03","1.07",,"63",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-07-04","0.23",,"60","68",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-07-05","0.03",,"58","63",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-07-06","0.02",,"60",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-07-07","0.00",,"59",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-07-08","0.00",,"62",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-07-09","0.31",,"61","77","59"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-07-10","0.11",,"59",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-07-11","0.00",,"54",,"44"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-07-12","0.01",,"58",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-07-13","0.00",,"58",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-07-14","0.01",,"60","72",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-07-15","0.01",,"64","72",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-07-16","1.23",,"67","72",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-07-17","0.11",,"67",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-07-18","0.15",,"65","80",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-07-19","0.38",,"52","69",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-07-20","0.59",,"45","52",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-07-21","0.00",,"43",,"36"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-07-22","0.00",,"45",,"29"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-07-23","0.00",,"47",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-07-24","0.00",,"55",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-07-25","0.00",,"54",,"39"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-07-26","0.00",,"63",,"51"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-07-27","0.29",,"56","80",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-07-28","0.00",,"46","62","31"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-07-29","0.00",,"49",,"31"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-07-30","0.00",,"46",,"33"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-07-31","0.00",,"48",,"31"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-08-01","0.00",,"54",,"42"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-08-02","0.00",,"62",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-08-03","0.00",,"63",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-08-04","0.00",,"67","80",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-08-05","0.01",,"63","79","61"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-08-06","0.53",,"69",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-08-07","0.00",,"66",,"58"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-08-08","0.00",,"60",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-08-09","0.00",,"68",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-08-10","0.00",,"71",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-08-11","0.00",,"67",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-08-12","0.00",,"69",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-08-13","0.00",,"70",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-08-14","0.00",,"72","87",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-08-15","0.00",,"69","87",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-08-16","0.59",,"65","81",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-08-17","0.01",,"60",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-08-18","0.00",,"58",,"48"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-08-19","6.22",,"64",,"63"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-08-20","2.10",,"63",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-08-21","0.01",,"67",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-08-22","0.00",,"66","80",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-08-23","0.00",,"63","73",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-08-24","0.00",,"61","73",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-08-25","0.00",,"65",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-08-26","1.97",,"62","76",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-08-27","1.06",,"68",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-08-28","0.00",,"56","78",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-08-29","0.00",,"51",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-08-30","0.00",,"58",,"42"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-08-31","0.00",,"69","80",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-09-01","0.84",,"60","80",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-09-02","0.29",,"52","65",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-09-03","0.00",,"61",,"49"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-09-04","0.28",,"63","75",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-09-05","1.32",,"76",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-09-06","0.00",,"65","80",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-09-07","0.74",,"65",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-09-08","1.94",,"65",,"54"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-09-09","0.00",,"63",,"48"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-09-10","0.01",,"65",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-09-11","0.00",,"71",,"56"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-09-12","2.81",,"62","90",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-09-13","0.24",,"53","79",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-09-14","0.00",,"48","61",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-09-15","0.00",,"54",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-09-16","0.00",,"64",,"45"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-09-17","0.00",,"66",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-09-18","0.00",,"69",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-09-19","0.00",,"75",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-09-20","0.00",,"72","88",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-09-21","0.00",,"77",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-09-22","1.65",,"66","89",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-09-23","1.07",,"60","68",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-09-24","0.00",,"54",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-09-25","0.00",,"57",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-09-26","0.00",,"63",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-09-27","0.00",,"67",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-09-28","0.28",,"62","80",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-09-29","1.72",,"65",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-09-30","0.00",,"68",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-10-01","0.12",,"65","76",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-10-02","0.01",,"73",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-10-03","0.00",,"74",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-10-04","0.00",,"79",,"65"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-10-05","0.00",,"83",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-10-06","0.39",,"74","93",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-10-07","0.00",,"78",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-10-08","0.00",,"76","92",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-10-09","0.01",,"68","84",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-10-10","0.01",,"74",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-10-11","0.00",,"84",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-10-12","0.96",,"75","99",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-10-13","0.67",,"71",,"64"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-10-14","0.17",,"74",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-10-15","0.10",,"72","89","66"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-10-16","0.03",,"67","79",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-10-17","0.20",,"62",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-10-18","1.69",,"68",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-10-19","0.01",,"73",,"67"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-10-20","0.00",,"72",,"61"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-10-21","0.00",,"73",,"61"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-10-22","0.00",,"74","87","60"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-10-23","0.00",,"81",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-10-24","0.00",,"75","89",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-10-25","0.00",,"74",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-10-26","0.00",,"72","87",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-10-27","0.26",,"74",,"63"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-10-28","0.00",,"80",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-10-29","0.00",,"78",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-10-30","0.00",,"81",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-10-31","0.00",,"77","95","69"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-11-01","0.00",,"71","89",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-11-02","0.04",,"76",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-11-03","0.00",,"74","85",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-11-04","0.00",,,,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-11-05","0.54",,"74",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-11-06","0.00",,"73",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-11-07","0.00",,"72","82",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-11-08","0.00",,"77",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-11-09","1.83",,"76",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-11-10","0.00",,"77",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-11-11","0.00",,"76",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-11-12","0.03",,"78",,"67"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-11-13","0.00",,"89",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-11-14","0.00",,"85",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-11-15","0.00",,"86","99",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-11-16","0.00",,"78","100",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-11-17","0.48",,"75","92","69"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-11-18","0.00",,"80",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-11-19","0.00",,"79","91",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-11-20","0.00",,"79",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-11-21","1.32",,"77",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-11-22","0.00",,"80",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-11-23","0.00",,"81",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-11-24","0.00",,"82",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-11-25","0.00",,"81",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-11-26","0.00",,"76","92",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-11-27","0.00",,"72","89",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-11-28","0.00",,"70",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-11-29","0.00",,"64","84",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-11-30","0.00",,"88",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-12-01","0.00",,"81",,"65"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-12-02","0.00",,"77","96",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-12-03","0.50",,"78",,"66"
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-12-04","0.00",,"80",,
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-12-05","0.00",,"79","89",
"BR002554002","IGUAZU AERO, BR","-25.733","-54.467","279.0","1990-12-06","0.64",,"77","89","71"
